Fecha,Cantidad,tend,ciclo
2013-07-06,18,21.084242014751013,-3.0842420147510126
2013-07-07,7,21.000543043021914,-14.000543043021914
2013-07-08,26,20.948599301587166,5.051400698412834
2013-07-09,14,20.922890893152825,-6.922890893152825
2013-07-10,19,20.92105504586144,-1.92105504586144
2013-07-11,26,20.93640218104735,5.063597818952651
2013-07-12,34,20.96104206064123,13.03895793935877
2013-07-13,23,20.990249195210616,2.009750804789384
2013-07-14,16,21.027447444035133,-5.027447444035133
2013-07-15,21,21.07731676064742,-0.07731676064742032
2013-07-16,12,21.14139494392758,-9.14139494392758
2013-07-17,17,21.22117146978031,-4.221171469780309
2013-07-18,32,21.31242244227035,10.68757755772965
2013-07-19,19,21.408285733293827,-2.408285733293827
2013-07-20,17,21.50857895072044,-4.508578950720441
2013-07-21,10,21.611614523836582,-11.611614523836582
2013-07-22,26,21.712887020084434,4.287112979915566
2013-07-23,23,21.800633747828783,1.1993662521712167
2013-07-24,42,21.865771461046876,20.134228538953124
2013-07-25,22,21.89996651762357,0.1000334823764284
2013-07-26,14,21.90746916828057,-7.907469168280571
2013-07-27,25,21.892592184666057,3.107407815333943
2013-07-28,18,21.85470617019805,-3.8547061701980496
2013-07-29,22,21.795123858179146,0.20487614182085423
2013-07-30,24,21.7127487905556,2.287251209444399
2013-07-31,30,21.606612556862288,8.393387443137712
2013-08-01,30,21.477176278640002,8.522823721359998
2013-08-02,21,21.330146944581475,-0.3301469445814753
2013-08-03,17,21.17655830820531,-4.176558308205308
2013-08-04,16,21.027237781189722,-5.027237781189722
2013-08-05,20,20.890402426270306,-0.8904024262703061
2013-08-06,21,20.771127282569402,0.22887271743059756
2013-08-07,15,20.673930887692933,-5.673930887692933
2013-08-08,16,20.603474824695244,-4.603474824695244
2013-08-09,27,20.56087446982586,6.439125530174142
2013-08-10,21,20.544368027568876,0.4556319724311244
2013-08-11,13,20.556218155864748,-7.556218155864748
2013-08-12,16,20.598972282636694,-4.598972282636694
2013-08-13,16,20.670455199460523,-4.670455199460523
2013-08-14,24,20.765617340235384,3.2343826597646164
2013-08-15,28,20.876490104360766,7.123509895639234
2013-08-16,17,20.997126380398516,-3.997126380398516
2013-08-17,26,21.12603125059526,4.873968749404739
2013-08-18,20,21.259211593209862,-1.2592115932098622
2013-08-19,9,21.39572051696956,-12.395720516969561
2013-08-20,28,21.533824123355842,6.466175876644158
2013-08-21,21,21.66404118852708,-0.6640411885270794
2013-08-22,26,21.78093184856455,4.219068151435451
2013-08-23,29,21.878641213806695,7.121358786193305
2013-08-24,27,21.95395131218661,5.046048687813389
2013-08-25,16,22.008095020878756,-6.008095020878756
2013-08-26,23,22.045458997487497,0.954541002512503
2013-08-27,26,22.066674840229147,3.9333251597708525
2013-08-28,27,22.072970735446585,4.927029264553415
2013-08-29,24,22.068033197707543,1.9319668022924574
2013-08-30,17,22.058628134870084,-5.058628134870084
2013-08-31,19,22.052728934043706,-3.0527289340437065
2013-09-01,8,22.0551473397536,-14.0551473397536
2013-09-02,21,22.068787140941176,-1.0687871409411756
2013-09-03,23,22.08776765946051,0.9122323405394894
2013-09-04,20,22.10554022520259,-2.1055402252025885
2013-09-05,23,22.116126313271234,0.8838736867287658
2013-09-06,28,22.11223143612953,5.88776856387047
2013-09-07,28,22.087113527294758,5.912886472705242
2013-09-08,20,22.037710375636614,-2.037710375636614
2013-09-09,26,21.96465532407025,4.03534467592975
2013-09-10,21,21.867308146526042,-0.8673081465260424
2013-09-11,28,21.74755070735682,6.252449292643181
2013-09-12,26,21.606722803323823,4.393277196676177
2013-09-13,20,21.45007201199621,-1.450072011996209
2013-09-14,19,21.28559170919107,-2.2855917091910705
2013-09-15,16,21.120368975718,-5.1203689757180015
2013-09-16,23,20.960062397568343,2.0399376024316567
2013-09-17,22,20.80713033012362,1.19286966987638
2013-09-18,13,20.665306089766887,-7.6653060897668865
2013-09-19,26,20.539068536424864,5.460931463575136
2013-09-20,23,20.428105713718168,2.5718942862818324
2013-09-21,21,20.335518747432157,0.6644812525678425
2013-09-22,13,20.26601619728111,-7.266016197281111
2013-09-23,12,20.224721923762175,-8.224721923762175
2013-09-24,19,20.2122185272492,-1.212218527249199
2013-09-25,22,20.223948156913664,1.7760518430863357
2013-09-26,23,20.25459532534753,2.7454046746524696
2013-09-27,23,20.299954577544682,2.700045422455318
2013-09-28,15,20.357536336420665,-5.357536336420665
2013-09-29,19,20.426538553280047,-1.4265385532800465
2013-09-30,21,20.50281071921713,0.4971892807828695
2013-10-01,19,20.581310738730423,-1.5813107387304228
2013-10-02,30,20.65730725961891,9.34269274038109
2013-10-03,18,20.725080610469867,-2.725080610469867
2013-10-04,27,20.7847503028333,6.215249697166701
2013-10-05,23,20.8347326728777,2.165267327122301
2013-10-06,16,20.877328587832288,-4.877328587832288
2013-10-07,19,20.91619220700574,-1.9161922070057393
2013-10-08,20,20.95192935933933,-0.9519293593393314
2013-10-09,22,20.983948253644975,1.016051746355025
2013-10-10,25,21.01106214288498,3.988937857115019
2013-10-11,34,21.032719312363135,12.967280687636865
2013-10-12,19,21.050861133543933,-2.0508611335439326
2013-10-13,8,21.07553352832162,-13.075533528321621
2013-10-14,19,21.115500630381984,-2.115500630381984
2013-10-15,15,21.1713543649556,-6.171354364955601
2013-10-16,21,21.242364469379062,-0.2423644693790621
2013-10-17,21,21.323943584510864,-0.32394358451086447
2013-10-18,30,21.411352873416135,8.588647126583865
2013-10-19,21,21.49965103441969,-0.4996510344196885
2013-10-20,12,21.58926467030046,-9.589264670300459
2013-10-21,17,21.680308101940852,-4.680308101940852
2013-10-22,26,21.766902359804348,4.233097640195652
2013-10-23,27,21.840243281790702,5.159756718209298
2013-10-24,30,21.89417239182481,8.10582760817519
2013-10-25,23,21.92575606178046,1.0742439382195386
2013-10-26,15,21.937126805786548,-6.937126805786548
2013-10-27,13,21.931088540433343,-8.931088540433343
2013-10-28,24,21.906109478057516,2.093890521942484
2013-10-29,36,21.855075900657955,14.144924099342045
2013-10-30,18,21.772182771809785,-3.772182771809785
2013-10-31,27,21.660465632650208,5.339534367349792
2013-11-01,27,21.52060241008404,5.479397589915958
2013-11-02,26,21.356608239995698,4.643391760004302
2013-11-03,19,21.175922881763274,-2.175922881763274
2013-11-04,11,20.98888821461489,-9.988888214614889
2013-11-05,15,20.804486165977558,-5.804486165977558
2013-11-06,23,20.62545560814418,2.374544391855821
2013-11-07,24,20.450907609553916,3.5490923904460843
2013-11-08,25,20.28143732889084,4.7185626711091615
2013-11-09,17,20.119858107583045,-3.1198581075830454
2013-11-10,18,19.971932388728057,-1.9719323887280567
2013-11-11,13,19.84147270410615,-6.841472704106149
2013-11-12,19,19.731059127754627,-0.7310591277546266
2013-11-13,23,19.638995813270743,3.3610041867292573
2013-11-14,19,19.56313000229691,-0.5631300022969086
2013-11-15,25,19.50340956409223,5.49659043590777
2013-11-16,25,19.459430411664396,5.540569588335604
2013-11-17,8,19.43422382704354,-11.434223827043539
2013-11-18,16,19.434283948252496,-3.434283948252496
2013-11-19,16,19.458958523422194,-3.4589585234221936
2013-11-20,18,19.505448873215915,-1.505448873215915
2013-11-21,21,19.568794469219803,1.431205530780197
2013-11-22,21,19.643093877474236,1.3569061225257641
2013-11-23,17,19.723340167476344,-2.723340167476344
2013-11-24,16,19.80537447504983,-3.805374475049831
2013-11-25,13,19.88333584841374,-6.88333584841374
2013-11-26,21,19.948984976740185,1.051015023259815
2013-11-27,37,19.98978046429604,17.01021953570396
2013-11-28,25,19.993837799737708,5.006162200262292
2013-11-29,26,19.959903858931426,6.040096141068574
2013-11-30,25,19.889854369118577,5.110145630881423
2013-12-01,14,19.789340117628715,-5.789340117628715
2013-12-02,11,19.667205732810693,-8.667205732810693
2013-12-03,26,19.52867750543984,6.471322494560159
2013-12-04,16,19.37356472270849,-3.3735647227084904
2013-12-05,13,19.20572124836807,-6.2057212483680715
2013-12-06,26,19.026892468218325,6.973107531781675
2013-12-07,14,18.834945192278774,-4.834945192278774
2013-12-08,14,18.632104422776308,-4.632104422776308
2013-12-09,17,18.41757332119264,-1.4175733211926413
2013-12-10,12,18.18765998374523,-6.187659983745231
2013-12-11,24,17.937786523325798,6.062213476674202
2013-12-12,17,17.659507765336226,-0.659507765336226
2013-12-13,25,17.348167418601307,7.651832581398693
2013-12-14,24,16.998696999592497,7.001303000407503
2013-12-15,21,16.61081042014463,4.389189579855369
2013-12-16,22,16.188597406467796,5.811402593532204
2013-12-17,11,15.7388909282595,-4.738890928259501
2013-12-18,17,15.272156081838201,1.727843918161799
2013-12-19,16,14.795896156692177,1.2041038433078235
2013-12-20,18,14.318694344758562,3.681305655241438
2013-12-21,12,13.849886402876567,-1.8498864028765674
2013-12-22,15,13.40110890391992,1.5988910960800808
2013-12-23,14,12.982842241760551,1.017157758239449
2013-12-24,10,12.606566117205452,-2.6065661172054515
2013-12-25,4,12.284395954660503,-8.284395954660503
2013-12-26,9,12.026818074708332,-3.0268180747083324
2013-12-27,9,11.8391410504599,-2.839141050459901
2013-12-28,9,11.724781693729483,-2.724781693729483
2013-12-29,10,11.685382353174816,-1.6853823531748162
2013-12-30,13,11.720882388895062,1.2791176111049385
2013-12-31,11,11.830167797018646,-0.8301677970186461
2014-01-01,9,12.012924022180943,-3.0129240221809432
2014-01-02,7,12.268317654144195,-5.2683176541441945
2014-01-03,11,12.593632205156782,-1.5936322051567817
2014-01-04,15,12.98285848893325,2.0171415110667503
2014-01-05,6,13.428991299059925,-7.428991299059925
2014-01-06,11,13.92628614256756,-2.9262861425675606
2014-01-07,16,14.464355406924996,1.5356445930750038
2014-01-08,18,15.03098255076197,2.969017449238031
2014-01-09,17,15.614910810578886,1.3850891894211141
2014-01-10,23,16.20673905878192,6.7932609412180796
2014-01-11,27,16.797931848520637,10.202068151479363
2014-01-12,9,17.384199521032855,-8.384199521032855
2014-01-13,13,17.96762871015106,-4.967628710151061
2014-01-14,27,18.545065925007098,8.454934074992902
2014-01-15,17,19.110252906788944,-2.1102529067889435
2014-01-16,18,19.66221573048144,-1.6622157304814387
2014-01-17,21,20.198661563002688,0.8013384369973124
2014-01-18,22,20.716258686439232,1.2837413135607676
2014-01-19,18,21.21217621940074,-3.212176219400739
2014-01-20,22,21.684385618817853,0.31561438118214724
2014-01-21,29,22.128850731484093,6.871149268515907
2014-01-22,14,22.541732663181214,-8.541732663181214
2014-01-23,27,22.923486987983797,4.076513012016203
2014-01-24,23,23.269230697051945,-0.26923069705194536
2014-01-25,26,23.57662860217828,2.4233713978217217
2014-01-26,18,23.843177245969766,-5.843177245969766
2014-01-27,22,24.067887778157008,-2.067887778157008
2014-01-28,41,24.246119362691864,16.753880637308136
2014-01-29,21,24.371938733664855,-3.371938733664855
2014-01-30,27,24.449883800564827,2.5501161994351733
2014-01-31,30,24.4823850111721,5.517614988827901
2014-02-01,30,24.473466635891633,5.526533364108367
2014-02-02,14,24.430601454496404,-10.430601454496404
2014-02-03,22,24.364716330111953,-2.3647163301119534
2014-02-04,26,24.280218999954762,1.7197810000452378
2014-02-05,18,24.180039253534968,-6.180039253534968
2014-02-06,38,24.06818174348775,13.931818256512251
2014-02-07,21,23.94478859791481,-2.9447885979148083
2014-02-08,25,23.818709331328158,1.181290668671842
2014-02-09,16,23.69695296536612,-7.696952965366119
2014-02-10,17,23.587266828334933,-6.587266828334933
2014-02-11,15,23.49258765293746,-8.492587652937459
2014-02-12,33,23.41173513010885,9.588264869891152
2014-02-13,24,23.33822108350117,0.6617789164988288
