,Fecha,Cantidad,tend_anual,ciclo_anual,tend_cuatrimestral,ciclo_cuatrimestral,tend_mensual,ciclo_mensual
129,2010-05-10,7,10.62165633349868,-3.621656333498684,11.09462842378515,-4.094628423785149,11.02403970157859,-4.024039701578589
130,2010-05-11,12,10.78977127834192,1.210228721658083,11.067690788556,0.9323092114439966,11.02961100879385,0.9703889912061534
131,2010-05-12,13,11.02187117948957,1.978128820510427,11.04520909384765,1.954790906152347,11.03452949345686,1.965470506543141
132,2010-05-13,12,11.02150273938791,0.9784972606120856,11.02706447234461,0.9729355276553893,11.03876264851809,0.961237351481909
133,2010-05-14,9,10.80871327176487,-1.808713271764869,11.01435980104774,-2.014359801047735,11.0422931325955,-2.042293132595503
134,2010-05-15,14,10.5601096520463,3.439890347953703,11.00880604166267,2.991193958337332,11.04511102126193,2.954888978738074
135,2010-05-16,10,10.16290463217568,-0.1629046321756764,11.01085518101939,-1.010855181019391,11.04719063165552,-1.047190631655521
136,2010-05-17,3,10.05469341976908,-7.054693419769077,11.02282870217184,-8.022828702171845,11.04852908098373,-8.048529080983732
137,2010-05-18,14,10.64700648129446,3.352993518705539,11.04641630368584,2.953583696314162,11.04911540627938,2.950884593720621
138,2010-05-19,12,11.22262333605674,0.777376663943258,11.07829341618831,0.9217065838116874,11.04887654172743,0.9511234582725656
139,2010-05-20,12,11.60080246635372,0.3991975336462765,11.11698146011641,0.8830185398835884,11.04776219068411,0.9522378093158874
140,2010-05-21,11,11.72518262071412,-0.7251826207141203,11.16157792252216,-0.1615779225221559,11.0457293954212,-0.04572939542119947
141,2010-05-22,15,11.60327415305005,3.396725846949948,11.21173217704499,3.788267822955014,11.04274254572444,3.957257454275556
142,2010-05-23,7,11.12655819795937,-4.126558197959374,11.26699261112277,-4.26699261112277,11.03876567852932,-4.038765678529321
143,2010-05-24,13,10.72999202555194,2.270007974448063,11.32927527958272,1.670724720417276,11.03379336516524,1.966206634834759
144,2010-05-25,11,10.1882835942641,0.8117164057359023,11.39782936687011,-0.3978293668701109,11.0277890136462,-0.02778901364619912
145,2010-05-26,11,9.6393421384439,1.360657861556099,11.47294826038045,-0.4729482603804538,11.02073120333368,-0.02073120333367662
146,2010-05-27,3,9.35095151735713,-6.35095151735713,11.55467670415498,-8.55467670415498,11.01259829916775,-8.012598299167752
147,2010-05-28,15,9.808600848118544,5.191399151881456,11.64276384957218,3.357236150427822,11.00336850612553,3.996631493874474
148,2010-05-29,7,10.48162700506576,-3.481627005065759,11.73161217507044,-4.731612175070444,10.99295820357993,-3.99295820357993
149,2010-05-31,11,11.66999072683743,-0.6699907268374261,11.81772243168219,-0.8177224316821903,10.98131460910987,0.01868539089012877
150,2010-06-01,14,13.11659243126168,0.8834075687383205,11.89463811283041,2.10536188716959,10.96835413043157,3.031645869568427
151,2010-06-02,14,14.45713401987267,-0.4571340198726652,11.9553916354183,2.044608364581704,10.95399331943866,3.046006680561344
152,2010-06-03,10,15.46866260520266,-5.468662605202656,11.99433126752852,-1.994331267528516,10.93817212035398,-0.9381721203539826
153,2010-06-04,32,15.8550838566043,16.1449161433957,12.00708315747159,19.99291684252841,10.92085398053838,21.07914601946162
154,2010-06-05,11,14.4453174265978,-3.445317426597802,11.98802699651585,-0.9880269965158455,10.90199510837026,0.09800489162974202
155,2010-06-06,10,12.65146955064669,-2.651469550646691,11.94403804895618,-1.94403804895618,10.88171435995966,-0.8817143599596573
156,2010-06-07,7,11.33439567595886,-4.334395675958856,11.88137406221467,-4.881374062214672,10.8601313476272,-3.860131347627197
